"","doc_id","doc_name","arm_number","position","description","head","choice","title-tag","title","authors-tag","authors","study_type-tag","study_type","arm_efficacy_metric-tag","arm_efficacy_metric","arm_efficacy_results-tag","arm_efficacy_results","arm_description-1-tag","arm_description-1","arm_dosage-1-tag","arm_dosage-1","submit-prefill","submit-stay","submit","arm_description-2-tag","arm_description-2","arm_dosage-2-tag","arm_dosage-2","arm_description-3-tag","arm_description-3","arm_dosage-3-tag","arm_dosage-3","arm_description-4-tag","arm_description-4","arm_dosage-4-tag","arm_dosage-4","arm_description-5-tag","arm_description-5","arm_dosage-5-tag","arm_dosage-5"
"655","7fe787ba-c240-4052-8803-61c4c9f8fc1b","Hammel-2019-Health-related quality of life in","1","Paragraph 8","Mean baseline scores for GHS were high compared with those from other metastatic pancreatic cancer trials [ 13 ] ; 70.4 in the olaparib and 74.3 in the placebo group ( supplementary Figure S1A , available at Annals of Oncology online ) . GHS scores remained relatively stable over time for both treatment groups ( Figure 1A ) . There was no statistically significant difference in overall between - group adjusted mean change from baseline for GHS score [ between - group difference À2.47 ; 95 % confidence interval ( CI ) À7.27 , 2.33 ; P ¼ 0.31 ] calculated across the first 6 months of treatment ( Figure 2A ) . The median TSCMD for GHS score was 21.2 months for olaparib and 6.0 months for placebo ( HR 0.72 ; 95 % CI 0.41 , 1.27 ; P ¼ 0.25 ) ( Figure 3 ) . A similar proportion of patients in each arm reported improvement in GHS score : 26/89 ( 29.2 % ) in the olaparib and 13/58 ( 22.4 % ) in the placebo group ( OR 1.43 ; 95 % CI 0.67 , 3.15 ; P ¼ 0.36 ) ( Figure 4 ) .","Global Health Status","arm_description-1","","","","","","","","","","","23,24,123,124,170,171","olaparib olaparib olaparib","","","","Save and annotate another arm","","","","","","","","","","","","","","","","",""
"656","7fe787ba-c240-4052-8803-61c4c9f8fc1b","Hammel-2019-Health-related quality of life in","2","Paragraph 8","Mean baseline scores for GHS were high compared with those from other metastatic pancreatic cancer trials [ 13 ] ; 70.4 in the olaparib and 74.3 in the placebo group ( supplementary Figure S1A , available at Annals of Oncology online ) . GHS scores remained relatively stable over time for both treatment groups ( Figure 1A ) . There was no statistically significant difference in overall between - group adjusted mean change from baseline for GHS score [ between - group difference À2.47 ; 95 % confidence interval ( CI ) À7.27 , 2.33 ; P ¼ 0.31 ] calculated across the first 6 months of treatment ( Figure 2A ) . The median TSCMD for GHS score was 21.2 months for olaparib and 6.0 months for placebo ( HR 0.72 ; 95 % CI 0.41 , 1.27 ; P ¼ 0.25 ) ( Figure 3 ) . A similar proportion of patients in each arm reported improvement in GHS score : 26/89 ( 29.2 % ) in the olaparib and 13/58 ( 22.4 % ) in the placebo group ( OR 1.43 ; 95 % CI 0.67 , 3.15 ; P ¼ 0.36 ) ( Figure 4 ) .","Global Health Status","arm_description-1","","","","","","","","","","","28,29,128,129,179,180","placebo placebo placebo","","","","","Submit arm","","","","","","","","","","","","","","","",""
"657","7fe787ba-c240-4052-8803-61c4c9f8fc1b","Hammel-2019-Health-related quality of life in","1","Paragraph 9","Mean baseline physical functioning scores were similarly high in both treatment groups and improved over time ( supplementary Figure S1A , available at Annals of Oncology online ; Figure 1B ) . The between - group difference in adjusted mean change from baseline for physical functioning was À4.45 points ( 95 % CI À8.75 , À0.16 ; P ¼ 0.04 ) ( Figure 2A ) . There was no statistically significant between - group difference in TSCMD for physical functioning ( medians not reached ; HR 1.38 ; 95 % CI 0.73 , 2.63 ; P ¼ 0.32 ) ( Figure 3B ) . The proportion of patients with best HRQoL responses of ' improved ' or ' deterioration ' for physical functioning was similar between arms ( Figure 4 ) . Analyses of role , emotional , cognitive and social functioning showed no between - group differences in adjusted mean change from baseline of ! 10-points and no statistically significant differences in TSCMD between arms .","Physical functioning","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"658","7fe787ba-c240-4052-8803-61c4c9f8fc1b","Hammel-2019-Health-related quality of life in","1","Paragraph 10","Mean symptom scale scores were low at baseline , reflecting a low symptom burden ( supplementary Figure S1B , available at Annals of Oncology online ) . For the symptom scales of fatigue , nausea and vomiting , and appetite loss between - group differences were statistically significant in favour of placebo . For fatigue , and nausea and vomiting the between - group difference was < 10 points , whereas for appetite loss the between - group difference was 10.11 points ( Figure 2B ) . There were no between - group differences in TSCMD for any symptom scores , except for nausea and vomiting , and constipation for which there were significant differences in favour of placebo ( Figure 3B ) . Best HRQoL responses for symptom subscales are shown in Figure 4 .","Symptom subscales","arm_description-1","","","","","","","","","","","118,119","placebo","","","","","Submit arm","","","","","","","","","","","","","","","",""
"659","7fe787ba-c240-4052-8803-61c4c9f8fc1b","Hammel-2019-Health-related quality of life in","1","Paragraph 16","HRQoL was preserved with olaparib maintenance therapy in patients with metastatic pancreatic cancer and a gBRCAm whose disease had not progressed during first - line platinum - based chemotherapy , with no meaningful difference observed compared with placebo . Results of prespecified end points from the POLO trial show that maintenance olaparib significantly Figure 4 . Best overall quality of life response for EORTC QLQ - C30 Global Health Status , physical functioning and symptom scales . Percentages are calculated based on the 86 olaparib - arm patients and 55 placebo - arm patients ( 54 for the diarrhoea subscale ) with available results . Three patients in each arm ( 4 placebo arm patients for the diarrhoea subscale ) were included in the PRO analysis set , but had no evaluable baseline or post - baseline results and are excluded from this figure . O , olaparib ; P , placebo .","Conclusions","arm_description-1","","","","","","","","","","","84,85,147,148","olaparib olaparib","","","","Save and annotate another arm","","","","","","","","","","","","","","","","",""
"660","7fe787ba-c240-4052-8803-61c4c9f8fc1b","Hammel-2019-Health-related quality of life in","2","Paragraph 16","HRQoL was preserved with olaparib maintenance therapy in patients with metastatic pancreatic cancer and a gBRCAm whose disease had not progressed during first - line platinum - based chemotherapy , with no meaningful difference observed compared with placebo . Results of prespecified end points from the POLO trial show that maintenance olaparib significantly Figure 4 . Best overall quality of life response for EORTC QLQ - C30 Global Health Status , physical functioning and symptom scales . Percentages are calculated based on the 86 olaparib - arm patients and 55 placebo - arm patients ( 54 for the diarrhoea subscale ) with available results . Three patients in each arm ( 4 placebo arm patients for the diarrhoea subscale ) were included in the PRO analysis set , but had no evaluable baseline or post - baseline results and are excluded from this figure . O , olaparib ; P , placebo .","Conclusions","arm_description-1","","","","","","","","","","","37,38,90,91,112,113,151,152","placebo placebo placebo placebo","","","","","Submit arm","","","","","","","","","","","","","","","",""
"661","7fe787ba-c240-4052-8803-61c4c9f8fc1b","Hammel-2019-Health-related quality of life in","1","Paragraph 17","improved PFS without compromising quality of life , an important result for patients particularly when considering the cumulative toxicities of standard - of - care chemotherapies .","Conclusions","arm_efficacy_metric","","","","","","","1,2","PFS","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"662","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Document Description","Adjuvant intensity modulated wholeabdominal radiation therapy for high - risk patients with ovarian cancer FIGO stage III : final results of a prospective phase 2 study Adjuvant intensity modulated wholeabdominal radiation therapy for high - risk patients with ovarian cancer FIGO stage III : final results of a prospective phase 2 study NathalieArians","DOCUMENT DESCRIPTION","arm_description-1","0,26,26,52","Adjuvant intensity modulated wholeabdominal radiation therapy for high - risk patients with ovarian cancer FIGO stage III : final results of a prospective phase 2 study Adjuvant intensity modulated wholeabdominal radiation therapy for high - risk patients with ovarian cancer FIGO stage III : final results of a prospective phase 2 study","52,53","NathalieArians","19,26,45,52","results of a prospective phase 2 study results of a prospective phase 2 study","","","","","3,6,29,32","wholeabdominal radiation therapy wholeabdominal radiation therapy","","","","","Submit arm","","","","","","","","","","","","","","","",""
"663","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Document Description","Department of Obstetrics and Gynecology , Klinikum Hanau , Academic Teaching Hospital of the Medical Faculty of the Goethe University of Frankfurt / Main Hanau Germany SonjaKatayama 2,3,6,7","DOCUMENT DESCRIPTION","authors","","","26,27","SonjaKatayama","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"664","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Document Description","Adjuvant intensity modulated wholeabdominal radiation therapy for high - risk patients with ovarian cancer FIGO stage III : final results of a prospective phase 2 study","DOCUMENT DESCRIPTION","arm_description-1","0,26","Adjuvant intensity modulated wholeabdominal radiation therapy for high - risk patients with ovarian cancer FIGO stage III : final results of a prospective phase 2 study","","","19,26","results of a prospective phase 2 study","","","","","3,6","wholeabdominal radiation therapy","","","","","Submit arm","","","","","","","","","","","","","","","",""
"665","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Document Description","Adjuvant intensity modulated wholeabdominal radiation therapy for high - risk patients with ovarian cancer FIGO stage III : final results of a prospective phase 2 study NathalieArians nathalie.arians@med.uni-heidelberg.de 2,3,6,7","DOCUMENT DESCRIPTION","arm_description-1","0,26","Adjuvant intensity modulated wholeabdominal radiation therapy for high - risk patients with ovarian cancer FIGO stage III : final results of a prospective phase 2 study","26,27","NathalieArians","19,26","results of a prospective phase 2 study","","","","","3,6","wholeabdominal radiation therapy","","","","","Submit arm","","","","","","","","","","","","","","","",""
"666","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Document Description","Department of Obstetrics and Gynecology , Klinikum Hanau , Academic Teaching Hospital of the Medical Faculty of the Goethe University of Frankfurt / Main Hanau","DOCUMENT DESCRIPTION","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"667","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Document Description","Germany LarsSchröder Lars Schröder Department of Obstetrics and Gynecology , Klinikum Hanau , Academic Teaching Hospital of the Medical Faculty of the Goethe University of Frankfurt / Main Hanau","DOCUMENT DESCRIPTION","authors","","","1,2,2,4","LarsSchröder Lars Schröder","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"668","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Document Description","Germany Department of Obstetrics and Gynecology , Klinikum Hanau , Academic Teaching Hospital of the Medical Faculty of the Goethe University of Frankfurt / Main Hanau","DOCUMENT DESCRIPTION","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"669","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Document Description","Germany Karlsruhe Germany JürgenDebus JürgenDebus Jürgen Debus Adjuvant intensity modulated wholeabdominal radiation therapy for high - risk patients with ovarian cancer FIGO stage III : final results of a prospective phase 2 study 10.1186 / s13014 - 019 - 1381 - 2 Received : 28 June 2019 Accepted : 12 September 2019","DOCUMENT DESCRIPTION","arm_description-1","7,33","Adjuvant intensity modulated wholeabdominal radiation therapy for high - risk patients with ovarian cancer FIGO stage III : final results of a prospective phase 2 study","3,4,4,5,5,7","JürgenDebus JürgenDebus Jürgen Debus","26,33","results of a prospective phase 2 study","","","","","10,13","wholeabdominal radiation therapy","","","","","Submit arm","","","","","","","","","","","","","","","",""
"670","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Paragraph 0","With 295,414 new cases diagnosed in 2018 , ovarian cancer accounts for 1.6 % of all malignancies and 1.9 % of all cancer - associated deaths worldwide [ 1 ] . Attempts for a better screening and thus early diagnosis or even prevention of ovarian cancer failed so far . Most women ( 75 % ) present with advanced - stage disease ( FIGO stage III ) or even distant metastases ( FIGO stage IV ) [ 2,3 ] . Approximately 75 - 80 % of patients with advanced stage ovarian cancer relapse after a median interval of 18 - 24 months [ 4 ] , the abdominal cavity being the main location of recurrence . Overall survival ( OS ) decreases significantly in FIGO stage III and IV with 5-year - OS rates of only 31 and 13 % , respectively [ 2,3 ] .","Background","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"671","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Paragraph 1","First - line treatment of advanced ovarian cancer patients consists of radical cytoreductive surgery ( "" no residual tumor "" ) and a platinum - and taxane - based chemotherapy ( 6 cycles of platinum - based chemotherapy in combination with paclitaxel 175 mg / m 2 ) [ 5][6][7][8][9][10][11][12][13][14][15][16][17][18 ] . Simultaneous followed by consolidative administration of bevacizumab for 12 - 15 months can be considered in stage IIIB - IV patients with high risk for recurrence , accepting reduced quality of life [ 19][20][21 ] .","Background","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"672","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Paragraph 2","In recent years many trials evaluated potential drugs to improve treatment for advanced ovarian cancer patients , aiming to prolong survival . PARP inhibitors represent one novel therapeutic option which is being investigated in several trials . To date , the greatest benefit has been in the maintenance setting , prolonging the progression - free survival of ovarian cancer patients with a BRCA1/2 mutation [ 4,[22][23][24][25 ] .","Background","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"673","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Paragraph 5","Inclusion criteria were : histologically confirmed ovarian cancer stage FIGO III , maximal cytoreductive surgery ( including at least total abdominal hysterectomy , bilateral adnexectomy , omentectomy , debulking of tumor masses ) with postoperative residual tumor of < 1 cm ( R0 , R1 , R2 with maximal diameter of largest tumor residual of 1 cm ) , adjuvant chemotherapy with complete remission after chemotherapy , Karnofsky performance score > 60 , age > 18 years , and written informed consent .","Study design","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"674","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Paragraph 6","Patients were followed for 36 months after WART . Follow - up visits were scheduled at 6 weeks and 3 , 6 , 9 , 12 , 15 , 18 , 24 , 30 , and 36 months after treatment . Each visit included update of case history , documentation of adverse events according to Common Terminology Criteria for Adverse Events ( CTCAE ) version 3.0 , assessment of quality of life using the European Organization for Research and Treatment of Cancer QLQ - C30 questionnaire , gynecologic examination , transvaginal ultrasound , and a blood sample including tumor marker checks ( CA-125 ) . In addition , pelvic - abdominal CT or MRI scans were performed 6 , 12 , and 24 months after treatment . The primary endpoint was treatment tolerance , defined as the lack of any CTCAE ° 4 toxicity . Secondary endpoints were rate of therapy disruption , rate of therapy abortion , acute toxicity ( < 6 weeks after end of WART ) , chronic toxicity ( > 6 weeks after end of WART ) , quality of life , PFS and OS . The study was approved by the local Ethics Committee of Heidelberg University . Written informed consent was obtained from each participant before entering the trial .","Study design","arm_efficacy_metric","","","","","","","186,187","PFS","","","7,8,167,168,179,180","WART WART WART","","","","","Submit arm","","","","","","","","","","","","","","","",""
"675","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Paragraph 7","The study was planned using an adaptive two - stage design allowing for a sample size recalculation after the interim analysis . Details on the applied design and sample size recalculation can be found in the article presenting the results on the short - term endpoints [ 39 ] . The first part included the confirmatory analysis , where the tested null hypothesis stated that the true rate of patients for whom no CTCAE ° 4 toxicity occurs during radiation therapy and until 6 weeks after its termination amounts to at most 70 % . In this article , results on the secondary endpoints regarding follow - up data are presented . Different types of toxicities occurring 6 weeks after termination of WART are analyzed using absolute and relative frequencies . Quality of life is evaluated for each follow-","Statistical analysis","arm_description-1","","","","","7,11","two - stage design","","","","","122,123","WART","","","","","Submit arm","","","","","","","","","","","","","","","",""
"676","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Paragraph 8","All patients completed WART according to the study protocol . Results of the primary endpoints have already been published , showing an observed tolerability rate of the study treatment of 95 % . Ten of 20 ( 50 % ) patients completed the study follow - up of 36 months . Two patients withdrew the consent to participate in the trial . Five patients were lost to follow - up , one after 9 months and two after 12 and 24 months , respectively . Three patients had died in the course of the follow - up with the last available follow - up visit at 6 weeks , 6 and 12 months , respectively .","Results","arm_description-1","","","","","","","","","","","3,4","WART","","","","","Submit arm","","","","","","","","","","","","","","","",""
"677","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Paragraph 9","Late toxicities are shown in Fig . 1 . Late side effects of intensity modulated WART mostly consisted of lower limb edema . Seven patients ( 38.9 % ) developed ° 1 edema , one patient ( 5.6%) ° 2 and ° 3 edema , respectively . No late gastrointestinal toxicities greater than ° 2 were observed . Five patients ( 27.8 % ) reported ° 1 and one patient ( 5.6%) ° 2 diarrhea , respectively . Two patients ( 11.1 % ) showed enteritic symptoms ° 1 . One patient developed cystitis ° 1 ( 5.6 % ) . Other side effects mostly consisted of fatigue ° 1- ° 2 , constipation ° 1 , nausea ° 1- ° 2 , abdominal pain ° 1- ° 2 , edema of the abdomen ° 1 and pruritus ° 1 . For 3 patients , an ileus has been reported during follow - up , which was mainly associated with disease recurrence .","Late toxicity analysis","arm_description-1","","","","","","","","","","","15,16","WART","","","","","Submit arm","","","","","","","","","","","","","","","",""
"678","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Paragraph 10","Hematological toxicities are shown in Fig . 2 . There were no severe late side effects regarding renal or hepatic function . One patient ( 5.6 % ) showed elevated cre - atinine ° 1 . In total , 12 patients showed slightly elevated liver enzymes with 8 patients ( 44.4 % ) showing elevated SGOT ( serum glutamic oxaloacetic transaminase) ° 1 , 9 patients ( 50 % ) and one patient ( 5.6 % ) showing elevated SGPT ( serum glutamic pyruvic transaminase) ° 1 and ° 2 , respectively . Three patients ( 16.7 % ) showed elevated gamma - Glutamyltransferase ( γGT) ° 3 , which is a parameter for cholestasis . Furthermore , 50%/11.1 % of patients showed elevated γGT ° 1/ ° 2 and 55.6%/5.6 % of patients showed elevated alkaline phosphatase ( AP) ° 1/ ° 2 , respectively . One patient ( 5.6 % ) was observed with isolated elevation of bilirubin ° 2 . Fig . 3 . Patients presented with a mean global health status score of 57.9 + /− 15.6 at baseline . We could already show that the mean global health status score decreased by 18.1 points ( 95 % CI 7.1 - 29.0 ) 4 weeks after starting WART [ 39 ] . However , 6 months after WART the score had normalized completely with a mean score of 57.9 + /− 26.3 . The score even increased above baseline level during further follow - up with a maximum mean score of 69.8 + /− 14.7 after 30 months . Physical functioning score at baseline","Late toxicity analysis","arm_description-1","","","","","","","","","","","221,222","WART","","","","","Submit arm","","","","","","","","","","","","","","","",""
"679","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Paragraph 11","Eleven patients ( 55 % ) experienced disease recurrence , all of them intraperitoneally . 8 ( 72.7 % ) of all first recurrences were localized inside the peritoneal cavity only , 3 ( 27.3 % ) were localized inside as well as outside . Different patterns of intraperitoneal recurrence were observed : 2 ( 18.2 % ) patients presented with malignant ascites only , 5 ( 45.5 % ) with a new macroscopic tumor lesion and 3 ( 27.3 % ) with a combination of both . One patient ( 9.1 % ) developed a new macroscopic tumor lesion together with malignant pleural effusion . All in all , 7 patients showed up with distant metastases during follow - up . Details of recurrence patterns and salvage treatment are listed in Table 2 . Partial remission after salvage therapy of first recurrence could be achieved in 5 cases , 3 patients showed progressive disease and 4 patients received further second line therapies because of progression in the course of the follow - up .","Analysis of oncological outcome","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"680","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Paragraph 12","Median time to recurrence was 25.3 months . Estimated 1- , 2-and 3-year - PFS was 74 , 51 and 40 % , respectively ( Fig . 4 ) . Three patients died during follow - up after 5 , 8.3 and 16.9 months , respectively . Two of them died because of disease progression , 1 patient died because of operative complications . Ten patients ( 50 % ) were known to be alive at the end of the study , 7 patients were censored in the course of the trial . Estimated 1- , 2-and 3-year - OS was 89 , 83 and 83 % , respectively ( Fig . 5 ) .","Analysis of oncological outcome","arm_efficacy_results","","","","","","","9,15","1- , 2-and 3-year - PFS","16,22","74 , 51 and 40 %","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"681","61af003d-462e-4fe6-9a23-ee6032e38d27","Arians-2019-Adjuvant intensity modulated whole","1","Paragraph 16","Intensity modulated WART is a promising treatment option for all advanced - stage ovarian cancer patients with excellent treatment tolerance , acceptable acute and late toxicities and only minor impact on longterm quality of life . Further randomized trials are necessary to further evaluate the promising PFS and OS rates observed in the OVAR - IMRT-02 trial . Additionally , the combination of WART with PARP inhibitors and bevacizumab should be evaluated .","Conclusions","arm_description-1","","","","","","","46,47","PFS","","","2,3,63,64","WART WART","","","","","Submit arm","","","","","","","","","","","","","","","",""
"682","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Document Description","Enhanced antitumor effect of binimetinib in combination with capecitabine for biliary tract cancer patients with mutations in the RAS / RAF / MEK / ERK pathway : phase Ib study Enhanced antitumor effect of binimetinib in combination with capecitabine for biliary tract cancer patients with mutations in the RAS / RAF / MEK / ERK pathway : phase Ib study 17 July 2019 17 July 2019 JinWonKim","DOCUMENT DESCRIPTION","arm_description-1","0,30,30,60","Enhanced antitumor effect of binimetinib in combination with capecitabine for biliary tract cancer patients with mutations in the RAS / RAF / MEK / ERK pathway : phase Ib study Enhanced antitumor effect of binimetinib in combination with capecitabine for biliary tract cancer patients with mutations in the RAS / RAF / MEK / ERK pathway : phase Ib study","66,67","JinWonKim","27,30,57,60","phase Ib study phase Ib study","","","","","4,5,34,35","binimetinib binimetinib","","","","","Submit arm","6,9,36,39","combination with capecitabine combination with capecitabine","","","","","","","","","","","","","",""
"683","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Document Description","Enhanced antitumor effect of binimetinib in combination with capecitabine for biliary tract cancer patients with mutations in the RAS / RAF / MEK / ERK pathway : phase Ib study 17 July 2019","DOCUMENT DESCRIPTION","arm_description-2","0,30","Enhanced antitumor effect of binimetinib in combination with capecitabine for biliary tract cancer patients with mutations in the RAS / RAF / MEK / ERK pathway : phase Ib study","","","27,30","phase Ib study","","","","","4,5","binimetinib","","","","","Submit arm","6,9","combination with capecitabine","","","","","","","","","","","","","",""
"684","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Document Description","Enhanced antitumor effect of binimetinib in combination with capecitabine for biliary tract cancer patients with mutations in the RAS / RAF / MEK / ERK pathway : phase Ib study JinWonKim","DOCUMENT DESCRIPTION","arm_description-2","0,30","Enhanced antitumor effect of binimetinib in combination with capecitabine for biliary tract cancer patients with mutations in the RAS / RAF / MEK / ERK pathway : phase Ib study","30,31","JinWonKim","27,30","phase Ib study","","","","","4,5","binimetinib","","","","","Submit arm","6,9","combination with capecitabine","","","","","","","","","","","","","",""
"685","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Document Description","Republic of Korea Seoul Republic of Korea Enhanced antitumor effect of binimetinib in combination with capecitabine for biliary tract cancer patients with mutations in the RAS / RAF / MEK / ERK pathway : phase Ib study 17 July 2019 17 July 2019 17 July 2019 10.1038 / s41416 - 019 - 0523 - 5 Received : 26 March 2019 Revised : 11 June 2019 Accepted : 24 June 2019","DOCUMENT DESCRIPTION","arm_description-2","7,37","Enhanced antitumor effect of binimetinib in combination with capecitabine for biliary tract cancer patients with mutations in the RAS / RAF / MEK / ERK pathway : phase Ib study","","","34,37","phase Ib study","","","","","11,12","binimetinib","","","","","Submit arm","13,16","combination with capecitabine","","","","","","","","","","","","","",""
"686","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 0","Biliary tract cancer ( BTC ) arises from bile duct epithelial cells , and is a heterogeneous family of malignant diseases that includes intrahepatic cholangiocarcinoma , extrahepatic cholangiocarcinoma , gallbladder cancer and ampulla of Vater cancer . The incidence of BTC is higher in Korea , China and Thailand than the rest of the world . 1 Currently , gemcitabine - based chemotherapy is globally considered the first - line treatment for recurrent or metastatic BTC . 2 However , even with chemotherapy , the median overall survival ( OS ) of recurrent or metastatic BTC is~1 year . 2 There is no solid evidence for the role of second - line chemotherapy , although fluoropyrimidine - based chemotherapy is widely used in practice . 3 ABC-06 trial has been evaluating the clinical efficacy of second - line mFOLFOX with active symptom control compared with active symptom control alone in BTC . Furthermore , no targeted therapy has been approved for BTC , although many interesting genetic alterations in BTC have been identified . 4 There is , therefore , a significant unmet need for new and effective BTC treatment strategies .","BACKGROUND","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"687","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 1","In BTC , the RAS / RAF / MEK / ERK pathway is known to be activated in up to 20 - 40 % of cases , which is mediated by mutations in KRAS , NRAS , BRAF and so on . 4,5 The RAS / RAF / MEK / ERK pathway is a series of proteins that mediates communication between the cell surface and nucleus , which has been linked to several vital cellular functions , such as proliferation , apoptosis and metabolism . 6,7 Therefore , this pathway could have a potential to be a good therapeutic target in BTC . Furthermore , mutations in RAS or BRAF have been suggested as predictive biomarkers for MEK inhibition . 8,9 In previous clinical trials , selumetinib , an inhibitor of MEK1/ 2 , demonstrated interesting activity and acceptable tolerability in patients with metastatic BTC . 10,11 Similarly , binimetinib is a potent , adenosine triphosphate - uncompetitive , highly selective allosteric inhibitor of MEK1/2 with on - target activity that has been demonstrated both in vitro and in vivo . 12 Moreover , phase I study of binimetinib showed a manageable safety profile , target inhibition and dose - proportional exposure . 13 In this study , we evaluated the preclinical synergistic activity of binimetinib and fluoropyrimidine against BTC cell lines . Supported by the preclinical results , we then conducted a phase Ib study of binimetinib and capecitabine in gemcitabinepretreated BTC patients to assess the safety and early antitumor activity . Furthermore , we identified genetic alterations to the RAS / RAF / MEK / ERK pathway and determined plasma biomarker concentrations .","BACKGROUND","arm_description-1","","","","","233,236","phase Ib study","","","","","215,216,237,238","binimetinib binimetinib","","","","","Submit arm","239,240","capecitabine","","","","","","","","","","","","","",""
"688","e33f4b87-d471-4c4f-a116-82095cbf0826","Kim-2019-Enhanced antitumor effect of binimeti","1","Paragraph 2","The effect of binimetinib , 5-fluorouracil ( 5-FU ) or a combination of these drugs on cell viability was evaluated using eight BTC cell lines . In brief , confluent monolayers , which had been grown in 96well plates , were exposed to drugs for 72 h. Subsequently , cell viability was measured at 540 nm with a Multiskan GO microplate reader , using a commercially available MTT assay , according to the manufacturer 's directions . The Chou - Talalay method was used to assess a combination effect . 14,15 Cells were also treated with drugs for 48 h , and the expression of thymidylate synthase ( TS ) , programmed death - ligand 1 ( PD - L1 ) and β - actin was determined using western blot analysis according to a published protocol . 15 The experimental material sources are provided in Supplementary Table S1 .","Preclinical study","arm_description-1","","","","","","","","","","","3,4","binimetinib","","","","","Submit arm","","","","","","","","","","","","","","","",""
